Category,department,Year,MHT_CET_Percentile,Collage_name
VJNT,Electronics and TeleCommunication Engineering,2022,7.44,Sinhgad Academy of Engineering Kondhwa (BK) Kondhwa-Saswad Road Pune - (S.No. 40/4A Kondhwa(Bk). Kondhwa-Saswad RoadPune-48)
EWS,Electronics and TeleCommunication Engineering,2022,72.57,Sinhgad Academy of Engineering Kondhwa (BK) Kondhwa-Saswad Road Pune - (S.No. 40/4A Kondhwa(Bk). Kondhwa-Saswad RoadPune-48)
TFWS,Electronics and TeleCommunication Engineering,2022,79.16,Sinhgad Academy of Engineering Kondhwa (BK) Kondhwa-Saswad Road Pune - (S.No. 40/4A Kondhwa(Bk). Kondhwa-Saswad RoadPune-48)
OPEN,Mechanical Engineering,2022,8.38,Sinhgad Academy of Engineering Kondhwa (BK) Kondhwa-Saswad Road Pune - (S.No. 40/4A Kondhwa(Bk). Kondhwa-Saswad RoadPune-48)
EWS,Mechanical Engineering,2022,3.6,Sinhgad Academy of Engineering Kondhwa (BK) Kondhwa-Saswad Road Pune - (S.No. 40/4A Kondhwa(Bk). Kondhwa-Saswad RoadPune-48)
OPEN,Civil Engineering,2022,7.1,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
EWS,Civil Engineering,2022,13.52,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
OPEN,Computer Engineering,2022,85.59,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
OBC,Computer Engineering,2022,83.64,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
SC,Computer Engineering,2022,67.44,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
ST,Computer Engineering,2022,22.25,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
NT,Computer Engineering,2022,84.14,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
VJNT,Computer Engineering,2022,72.89,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
EWS,Computer Engineering,2022,86.91,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
TFWS,Computer Engineering,2022,90.43,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
OPEN,Mechanical Engineering,2022,5.58,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
OBC,Mechanical Engineering,2022,2.44,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
EWS,Mechanical Engineering,2022,1,Marathwada Mitra Mandal's Institute of Technology Lohgaon Pune. - (S.No. 35 Plot No. 5/6 Lohagaon Taluka Haveli  Pune  411047)
OPEN,Computer Engineering,2022,83.22,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
OBC,Computer Engineering,2022,81.03,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
SC,Computer Engineering,2022,62.39,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
NT,Computer Engineering,2022,82.38,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
VJNT,Computer Engineering,2022,63.05,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
EWS,Computer Engineering,2022,84.9,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
TFWS,Computer Engineering,2022,64.01,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
OPEN,Information Technology,2022,81.98,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
OBC,Information Technology,2022,80.27,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
SC,Information Technology,2022,60.62,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
ST,Information Technology,2022,42.79,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
NT,Information Technology,2022,81.41,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
VJNT,Information Technology,2022,52.44,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
EWS,Information Technology,2022,83.22,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
TFWS,Information Technology,2022,88.25,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
OPEN,Electronics and TeleCommunication Engineering,2022,72.89,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
OBC,Electronics and TeleCommunication Engineering,2022,67.44,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
SC,Electronics and TeleCommunication Engineering,2022,29.23,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
NT,Electronics and TeleCommunication Engineering,2022,63.54,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
EWS,Electronics and TeleCommunication Engineering,2022,74.74,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
TFWS,Electronics and TeleCommunication Engineering,2022,86.51,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
OPEN,Mechanical Engineering,2022,6.4,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
EWS,Mechanical Engineering,2022,38.64,Poona District Education Association's Late Annasaheb Gopalrao Awate College of Engineering Pune(Manjari RoadHadapsarPune-28)
OPEN,Civil Engineering,2022,1.45,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
EWS,Civil Engineering,2022,36.14,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
OPEN,Computer Engineering,2022,94.51,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
OBC,Computer Engineering,2022,93.56,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
SC,Computer Engineering,2022,87.12,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
ST,Computer Engineering,2022,60.62,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
NT,Computer Engineering,2022,92.99,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
VJNT,Computer Engineering,2022,83.89,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
EWS,Computer Engineering,2022,94.98,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
TFWS,Computer Engineering,2022,96.62,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
OPEN,Information Technology,2022,94,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
OBC,Information Technology,2022,93.47,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
SC,Information Technology,2022,85.79,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
ST,Information Technology,2022,41.91,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
NT,Information Technology,2022,92.36,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
VJNT,Information Technology,2022,87.32,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
EWS,Information Technology,2022,94.7,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
TFWS,Information Technology,2022,96.42,Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology PimpriPune. - (Near Mumbai Pune highway (old) in Pimpri. Pimpri Pune -18)
